I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
3184.000000,0.000000,0.000000,-0.000001,0.000005,-0.000389,0.001506,-0.000001,0.000005,0.000000,0.000000
3185.000000,0.000000,0.000000,-0.000002,0.000007,-0.000441,0.001592,-0.000002,0.000007,0.000000,0.000000
3186.000000,0.000000,0.000000,-0.000002,0.000008,-0.000501,0.001684,-0.000002,0.000008,0.000000,0.000000
3187.000000,0.000000,0.000000,-0.000003,0.000010,-0.000571,0.001779,-0.000003,0.000010,0.000000,0.000000
3188.000000,0.000000,0.000000,-0.000003,0.000011,-0.000650,0.001879,-0.000003,0.000011,0.000000,0.000000
3189.000000,0.000000,0.000000,-0.000004,0.000013,-0.000737,0.001982,-0.000004,0.000013,0.000000,0.000000
3190.000000,0.000000,0.000000,-0.000005,0.000015,-0.000833,0.002087,-0.000005,0.000015,0.000000,0.000000
3193.000000,0.000000,0.000000,-0.000003,0.000007,-0.001147,0.002360,-0.000003,0.000007,0.000000,0.000000
3194.000000,0.000000,0.000000,-0.000004,0.000009,-0.001270,0.002462,-0.000004,0.000009,0.000000,0.000000
3195.000000,0.000000,0.000000,-0.000005,0.000011,-0.001396,0.002562,-0.000005,0.000011,0.000000,0.000000
3196.000000,0.000000,0.000000,-0.000007,0.000014,-0.001525,0.002659,-0.000007,0.000014,0.000000,0.000000
3197.000000,0.000000,0.000000,-0.000008,0.000016,-0.001657,0.002752,-0.000008,0.000016,0.000000,0.000000
3198.000000,0.000000,0.000000,-0.000010,0.000018,-0.001790,0.002840,-0.000010,0.000018,0.000000,0.000000
3199.000000,0.000000,0.000000,-0.000012,0.000021,-0.001924,0.002923,-0.000012,0.000021,0.000000,0.000000
3200.000000,0.000000,0.000000,-0.000013,0.000023,-0.002058,0.003000,-0.000013,0.000023,0.000000,0.000000
3203.000000,0.000000,0.000000,-0.000007,0.000009,-0.002417,0.003128,-0.000007,0.000009,0.000000,0.000000
3204.000000,0.000000,0.000000,-0.000009,0.000012,-0.002546,0.003177,-0.000009,0.000012,0.000000,0.000000
3205.000000,0.000000,0.000000,-0.000011,0.000015,-0.002670,0.003221,-0.000011,0.000015,0.000000,0.000000
